reviewid,userId,movieId,rating,timestamp
37520,287,1972,0.5,1110230274
38261,287,2012,1.5,1110230569
38677,287,2028,3.5,1110230041
39336,287,2081,0.5,1110230030
39919,287,2115,1.5,1110229808
40741,287,2174,4,1110229938
40881,287,2193,3.5,1110231197
40975,287,2195,1.5,1110230848
41607,287,2291,4,1110230059
42382,287,2346,2.5,1110230260
42990,287,2392,0.5,1110230841
43074,287,2395,2,1110231609
43641,287,2422,0.5,1110230120
44135,287,2471,0.5,1110230119
44496,287,2505,1,1110230133
45544,287,2599,4,1110231612
45954,287,2633,2,1110230823
46568,287,2692,2.5,1110231518
47023,287,2710,1,1110230372
47602,287,2747,3,1110230661
47754,287,2762,2,1110230979
48082,287,2791,1,1110229799
48247,287,2797,3,1110229941
48374,287,2804,3,1110231187
49168,287,2908,4,1110231625
49394,287,2918,3,1110230381
49926,287,2959,4,1110230576
50068,287,2966,4.5,1110230111
50517,287,2997,4,1110231559
50648,287,3005,0.5,1110230127
50833,287,3033,4,1110230672
50888,287,3034,1,1110230669
52107,287,3160,4,1110231551
53623,287,3358,3.5,1110230245
53927,287,3398,3.5,1110230815
55447,287,3556,4,1110231553
55598,287,3578,2.5,1110230361
57340,287,3793,0.5,1110229966
57609,287,3826,0.5,1110230652
58142,287,3911,4,1110231543
58194,287,3916,1.5,1110230137
58336,287,3948,2,1110231136
58437,287,3949,5,1110230113
59783,287,4027,4,1110231526
59897,287,4034,3.5,1110229899
60449,287,4158,0.5,1110230796
61092,287,4259,3,1110230348
61297,287,4299,0.5,1110231109
61409,287,4306,1.5,1110229957
62908,287,4642,5,1110231622
63698,287,4848,4,1110231105
63921,287,4878,4.5,1110231491
64365,287,4903,1,1110231619
64456,287,4954,1.5,1110230783
64544,287,4963,2,1110230650
64688,287,4973,5,1110231126
64859,287,4979,5,1110231544
65039,287,4993,4,1110229952
65635,287,5066,0.5,1110230207
66203,287,5266,2.5,1110230643
66763,287,5378,1,1110231081
67661,287,5505,4,1110231595
67725,287,5527,2.5,1110230931
67765,287,5540,2.5,1110230213
68002,287,5618,4.5,1110230066
68116,287,5630,1,1110230614
68268,287,5673,5,1110231094
68480,287,5791,4.5,1110231568
68511,287,5804,0.5,1110230329
68615,287,5816,1.5,1110231088
68739,287,5876,3.5,1110230202
68835,287,5902,3.5,1110230601
69096,287,5952,4,1110229889
69428,287,5989,2.5,1110230105
69550,287,5992,5,1110230764
70005,287,6188,3.5,1110230753
70331,287,6296,5,1110231591
70464,287,6331,4,1110230760
71576,287,6552,2.5,1110230222
71622,287,6565,2.5,1110230621
71781,287,6620,5,1110231532
72027,287,6711,5,1110230073
72606,287,6873,1,1110230218
72951,287,6936,3,1110230182
73042,287,6944,1,1110230189
73094,287,6951,0.5,1110230335
73629,287,7117,0.5,1110231070
75348,287,7649,0.5,1110231045
75973,287,8368,4,1110230596
76073,287,8373,1,1110230292
76449,287,8622,4.5,1110231540
77391,287,8937,4,1110230304
77432,287,8949,5,1110231507
77543,287,8958,1.5,1110230299
78657,287,27822,1,1110231056
478,286,6,4.5,1119563039
566,286,7,3.5,1119562096
1930,286,39,3.5,1119562094
2204,286,47,5,1119562911
2878,286,70,3,1119563855
3495,286,110,5,1119562267
4152,286,150,4,1119562848
4498,286,158,3,1119561389
4867,286,165,4,1119562884
5329,286,185,4,1119563004
8010,286,296,5,1119562836
9277,286,337,3,1119563404
10171,286,356,4.5,1119562840
10600,286,364,5,1119562056
10901,286,368,3,1119562060
11199,286,377,4,1119562872
12506,286,454,4,1119562992
12583,286,455,4,1119561665
13628,286,500,3.5,1119562073
13786,286,508,4.5,1119563328
13849,286,509,3.5,1119563324
14200,286,527,4,1119562867
14531,286,539,4,1119562988
16358,286,593,4,1119561929
16850,286,597,3.5,1119562925
17590,286,653,3,1119563488
18774,286,778,3.5,1119563354
22327,286,1036,4.5,1119562027
22666,286,1061,5,1119561637
22966,286,1080,4,1119562012
23126,286,1088,3.5,1119561544
23565,286,1097,4,1119562950
24380,286,1183,3,1119563360
24563,286,1193,4,1119563048
28016,286,1258,4.5,1119563459
29991,286,1333,4,1119561537
30525,286,1370,3,1119563683
31416,286,1396,3,1119561987
31516,286,1407,3,1119562001
32460,286,1527,2.5,1119563220
32877,286,1573,3.5,1119561997
33005,286,1580,3,1119563030
33797,286,1625,4,1119561408
34531,286,1682,4,1119563515
35056,286,1721,1,1119561957
35294,286,1732,3,1119563725
36442,286,1912,3,1119561610
36516,286,1917,4,1119563447
36725,286,1923,3,1119561952
37213,286,1961,3.5,1119561962
37790,286,2000,3,1119563649
37849,286,2001,3,1119561414
38676,286,2028,4.5,1119562941
41677,286,2294,3.5,1119561594
42177,286,2329,5,1119563889
44278,286,2490,4,1119561633
45147,286,2571,4.5,1119562496
45313,286,2572,3,1119561590
46567,286,2692,3.5,1119561966
46900,286,2706,1.5,1119563415
47022,286,2710,3.5,1119563463
47079,286,2712,3,1119561974
47753,286,2762,5,1119563021
49925,286,2959,5,1119563319
50460,286,2995,3.5,1119564174
50516,286,2997,4.5,1119563197
51917,286,3147,5,1119561345
53989,286,3408,3.5,1119563702
54714,286,3481,3,1119563744
54864,286,3499,4.5,1119562218
55597,286,3578,3.5,1119563209
58031,286,3897,3.5,1119563668
58931,286,3994,4.5,1119562355
59262,286,4011,5,1119562201
59591,286,4022,4,1119563748
59896,286,4034,4,1119561910
60094,286,4069,2.5,1119564146
60385,286,4148,4.5,1119562191
60724,286,4226,4.5,1119561938
61408,286,4306,3.5,1119563380
62652,286,4571,2.5,1119562175
63175,286,4718,0.5,1119562164
63697,286,4848,5,1119562433
64335,286,4901,4,1119562155
64543,286,4963,4,1119563928
64687,286,4973,5,1119561934
64901,286,4980,3,1119564163
65038,286,4993,4.5,1119563396
65217,286,4995,5,1119563940
65993,286,5218,5,1119562120
66587,286,5349,3.5,1119563839
67191,286,5445,2,1119563813
69095,286,5952,4.5,1119563664
69427,286,5989,3.5,1119563922
69824,286,6086,5,1119562564
70093,286,6218,3,1119564143
70657,286,6365,1.5,1119564154
70763,286,6373,3,1119562113
70876,286,6377,5,1119561558
71421,286,6539,4,1119562462
72487,286,6863,3,1119562127
72678,286,6874,5,1119561709
73934,286,7153,5,1119561518
74685,286,7361,5,1119562533
74990,286,7438,5,1119563956
77612,286,8961,4,1119563900
3669,285,111,5,1451151304
8009,285,296,4,1449625911
12309,285,441,5,1449626030
12997,285,474,3.5,1476723524
19922,285,858,5,1454214716
20297,285,903,5,1459570730
20364,285,904,5,1468964288
20631,285,912,5,1456669687
21364,285,949,4,1459365477
23427,285,1093,2.5,1451151629
23748,285,1103,3,1449626065
23765,285,1104,5,1453074758
24562,285,1193,5,1451151153
26491,285,1219,4.5,1449626163
27659,285,1247,5,1449625781
27842,285,1252,5,1463965523
28929,285,1276,4.5,1465184741
29176,285,1285,2.5,1483031785
29736,285,1304,4,1453074881
29990,285,1333,4,1451151233
34828,285,1704,4,1449973307
36858,285,1945,4,1453940840
37424,285,1968,5,1482942272
48373,285,2804,4,1451152421
53026,285,3262,3,1451151378
53327,285,3296,4,1468964357
54713,285,3481,2,1449626093
58030,285,3897,2,1451151737
60200,285,4091,3,1482942247
62277,285,4447,2.5,1449626143
69593,285,5995,4,1451152122
72270,285,6787,4,1449625819
73200,285,6978,3.5,1451151808
74348,285,7265,3.5,1452364041
96697,285,109374,4,1481688143
97415,285,113207,3.5,1458927778
259,284,2,4,832699451
671,284,10,4,832699451
865,284,15,4,832699795
1081,284,19,4,832786975
1137,284,20,1,832699760
1187,284,21,3,832699760
1584,284,32,5,832699723
1929,284,39,3,832786975
2037,284,44,3,832699890
2203,284,47,3,832695534
3132,284,95,5,832699673
3286,284,104,5,832695327
3494,284,110,5,832699616
3745,284,112,4,832699795
4002,284,145,3,832699698
4151,284,150,2,832695048
4369,284,153,3,832695146
4866,284,165,5,832695146
4973,284,168,1,832699656
5077,284,172,3,832699890
5137,284,173,4,832699863
5328,284,185,1,832699656
5415,284,186,4,832787043
5741,284,208,4,832699760
5873,284,216,4,832786827
5987,284,223,5,832786477
6065,284,224,3,832786529
6253,284,231,4,832695208
6401,284,235,3,832786349
6460,284,236,4,832787043
6494,284,237,5,832787106
6598,284,248,4,832786436
6650,284,252,4,832786477
6787,284,255,3,832787305
6805,284,256,3,832787043
7280,284,267,4,832787208
7365,284,275,3,832787305
7379,284,276,3,832787106
8008,284,296,4,832695048
8274,284,303,4,832699864
8491,284,316,4,832695208
8798,284,318,4,832695208
9026,284,327,4,832699947
9099,284,329,3,832695208
9211,284,333,4,832786529
9329,284,338,4,832699723
9381,284,339,4,832786477
9458,284,342,3,832787162
9557,284,344,5,832695146
9706,284,348,4,832786406
9769,284,349,3,832695146
9898,284,351,3,832787208
9934,284,353,3,832695327
9997,284,355,3,832786599
10170,284,356,5,832695327
10395,284,357,4,832786307
10775,284,367,5,832786307
10973,284,370,2,832786406
11095,284,376,4,832699656
11198,284,377,5,832699616
11402,284,380,4,832695048
11641,284,410,3,832786349
11707,284,413,4,832787162
11733,284,415,3,832786827
11818,284,420,3,832786975
11992,284,432,3,832786975
12024,284,433,3,832786406
12073,284,434,4,832699673
12159,284,435,4,832786975
12248,284,440,4,832786307
12369,284,442,4,832699673
12686,284,457,4,832699616
12996,284,474,4,832699616
13193,284,480,5,832699656
13378,284,485,3,832699795
13627,284,500,5,832786349
14023,284,520,3,832786529
14530,284,539,4,832786436
14950,284,552,3,832699656
15217,284,585,4,832786436
15556,284,588,5,832695146
15754,284,589,5,832695327
15959,284,590,4,832695048
16130,284,592,5,832695048
16650,284,595,4,832695208
17331,284,637,4,832787305
17877,284,704,3,832699760
18311,284,736,4,832695534
106,283,1,3,901227602
1928,283,39,1,901228254
2785,283,63,3,901228285
2850,283,69,4,901228313
2877,283,70,3,901228337
3285,283,104,4,901228470
3493,283,110,5,901227664
3924,283,141,1,901228396
4150,283,150,5,901227857
8797,283,318,5,901227554
10169,283,356,5,901228020
13626,283,500,3,901228285
15289,283,586,3,901228523
15397,283,587,2,901228364
16357,283,593,4,901227415
17040,283,608,4,901227779
17735,283,671,4,901228418
19169,283,785,3,901228470
19297,283,788,4,901228494
19475,283,805,3,901227633
23805,283,1120,3,901227469
24185,283,1148,2,901227633
25965,283,1210,4,901227886
28381,283,1265,3,901228085
31288,283,1393,3,901227554
32210,283,1500,2,901228155
32335,283,1517,4,901228396
32544,283,1541,3,901228155
32814,283,1569,2,901228364
33004,283,1580,4,901228155
33956,283,1641,2,901228045
34827,283,1704,5,901227857
36589,283,1918,4,901227202
39386,283,2082,3,901228470
40072,283,2124,3,901228254
105,282,1,4.5,1378495714
477,282,6,4,1378497085
670,282,10,3.5,1378497072
906,282,16,4,1378491787
1354,282,25,4,1378490653
1482,282,31,4.5,1378488783
1583,282,32,4,1378497758
2472,282,50,4.5,1378489751
3668,282,111,4,1514068400
4149,282,150,4.5,1378490387
6252,282,231,1,1378490516
6971,282,260,4,1378496939
8007,282,296,4,1378490071
8796,282,318,4.5,1378498469
9556,282,344,2,1378490475
10168,282,356,4.5,1378490366
11197,282,377,3.5,1378495702
11706,282,413,3.5,1378488934
13192,282,480,4,1378495620
13625,282,500,4,1378490507
14199,282,527,5,1378489627
15396,282,587,3.5,1378497040
15555,282,588,4.5,1378497425
15753,282,589,4.5,1378490390
16129,282,592,3.5,1378496919
16356,282,593,4,1378490038
16849,282,597,3.5,1378490525
17473,282,648,3,1378490487
18574,282,750,4,1378490687
18929,282,780,3.5,1378496890
19123,282,784,3.5,1378497937
19921,282,858,5,1378489615
20630,282,912,3.5,1378490006
20871,282,919,5,1378495687
21037,282,923,1,1378490118
22022,282,1028,4.5,1378497546
22755,282,1073,4,1378490555
22892,282,1079,4,1378497026
22965,282,1080,4.5,1514068317
23205,282,1089,5,1378490274
24070,282,1136,5,1378490033
24561,282,1193,5,1378490003
24636,282,1194,2,1378489178
25414,282,1201,4.5,1378490129
25488,282,1203,4.5,1378489980
25787,282,1208,4.5,1378490160
26155,282,1213,4.5,1378490607
26576,282,1220,4,1378495314
26680,282,1221,5,1378489657
26802,282,1222,4,1514068174
27348,282,1240,4.5,1378490530
28015,282,1258,4,1514068326
28380,282,1265,4.5,1378495442
28651,282,1270,5,1378490467
29572,282,1298,5,1378488925
29812,282,1307,4,1378495543
31910,282,1466,4.5,1378491710
32334,282,1517,4.5,1378495664
33003,282,1580,4,1378495309
33130,282,1584,4.5,1378495658
33517,282,1610,4,1378495583
34047,282,1645,4,1378498441
34530,282,1682,4.5,1378490649
34826,282,1704,4.5,1378490576
35055,282,1721,3,1378490504
35293,282,1732,4,1378495532
35673,282,1784,4,1378498766
36194,282,1884,5,1378491235
36651,282,1921,4,1378498129
36889,282,1947,3,1378498594
36980,282,1953,4,1378497900
37029,282,1954,4,1378497570
37212,282,1961,4.5,1378490589
37423,282,1968,4,1378491779
38174,282,2011,5,1378491571
38260,282,2012,4.5,1378494985
38424,282,2019,3.5,1378489639
38675,282,2028,4.5,1378490303
39058,282,2064,3.5,1514068367
39918,282,2115,4,1378495009
40936,282,2194,4.5,1378498169
41041,282,2231,4.5,1378491669
41331,282,2268,4,1514068453
41606,282,2291,4,1378491647
42176,282,2329,4.5,1378495649
42555,282,2355,4,1378497437
42797,282,2375,5,1378489057
42847,282,2378,4,1514068504
42864,282,2379,4,1378489643
43203,282,2398,3,1378498608
44053,282,2468,3,1378517482
44092,282,2470,4,1378497876
44134,282,2471,4.5,1378489648
44206,282,2478,4,1378497173
44428,282,2502,4.5,1378491812
44760,282,2539,4,1514069466
44860,282,2542,4,1378491792
45146,282,2571,5,1378490023
46391,282,2683,4,1378490613
47176,282,2716,4.5,1378491764
47263,282,2717,4.5,1378489661
47752,282,2762,4.5,1378490493
48013,282,2788,4.5,1378491768
48081,282,2791,3,1378497019
48183,282,2795,4,1378497862
48246,282,2797,4.5,1378497729
48737,282,2858,4.5,1378490462
49167,282,2908,4,1378498828
49287,282,2916,3.5,1378495561
49393,282,2918,4.5,1378497309
49678,282,2948,4,1378488903
49924,282,2959,4.5,1378495804
50307,282,2987,4,1378498865
50515,282,2997,4.5,1378490582
50669,282,3006,4.5,1514069484
50832,282,3033,4,1514068482
50967,282,3039,5,1514068409
51066,282,3052,3.5,1378497855
51754,282,3114,4.5,1378497429
51916,282,3147,4,1378498731
52213,282,3174,4,1514069510
52337,282,3176,4.5,1514069404
52765,282,3252,4,1378499226
52850,282,3254,4,1378488967
53045,282,3263,3,1378497851
53415,282,3301,3.5,1378497846
53712,282,3362,4.5,1378497842
54712,282,3481,4,1378497324
55219,282,3535,4,1514068105
55596,282,3578,4,1378490537
56649,282,3717,3.5,1378488824
56965,282,3752,3,1514069464
57217,282,3785,2,1514069450
57535,282,3821,2,1514069632
58436,282,3949,4.5,1378491761
58674,282,3977,3,1378497826
59185,282,4007,4.5,1378498025
59439,282,4017,4.5,1514069687
59476,282,4018,3,1514069440
59590,282,4022,4,1378497684
59700,282,4025,3,1514069437
59782,282,4027,4,1378495527
59895,282,4034,3.5,1514068298
60159,282,4085,4,1378495322
60723,282,4226,4.5,1378490025
60931,282,4239,5,1378491083
61001,282,4246,4,1514069419
61125,282,4262,4.5,1378491774
61407,282,4306,4.5,1378497581
61656,282,4326,4,1378833829
61949,282,4369,3,1378497822
62276,282,4447,3,1514069444
62476,282,4499,5,1378489704
63174,282,4718,3,1514069458
63441,282,4776,4.5,1378491638
63579,282,4816,2.5,1514069471
63746,282,4855,4,1378497540
63811,282,4873,4.5,1378498454
63840,282,4874,4,1514069519
64073,282,4886,4.5,1378497432
64542,282,4963,4,1378491801
64858,282,4979,4.5,1378496837
65216,282,4995,5,1378491814
65332,282,5010,4,1514068522
65992,282,5218,4.5,1378497817
66358,282,5299,4,1514069433
66586,282,5349,4,1378495635
66982,282,5418,4.5,1378491740
67190,282,5445,4,1378498797
67519,282,5481,4,1514069456
68212,282,5669,4,1378491688
68540,282,5810,4,1514069536
68810,282,5900,3.5,1514069681
69253,282,5956,4.5,1514069490
69426,282,5989,5,1378491747
69592,282,5995,4,1378498756
69797,282,6059,4.5,1378489226
69837,282,6104,4.5,1378497543
70004,282,6188,3,1378498852
70282,282,6287,3.5,1378489053
70875,282,6377,5,1378495304
71420,282,6539,4,1378498775
71954,282,6708,4,1378495292
72026,282,6711,3.5,1378491796
72355,282,6807,4.5,1378491728
72486,282,6863,4,1378488860
72677,282,6874,3,1514068535
72950,282,6936,3,1514068553
73294,282,7004,3,1378497994
74989,282,7438,3.5,1378491703
75808,282,8360,4,1378497133
76448,282,8622,4.5,1378497806
76770,282,8665,4,1378491743
77217,282,8874,3.5,1378491654
77611,282,8961,5,1378491699
78169,282,26614,4,1378497986
78837,282,30749,4,1378497633
78975,282,30812,4.5,1378497368
80302,282,34162,4.5,1378495725
80935,282,37741,4.5,1514068425
81080,282,39183,4.5,1514070024
81400,282,40819,4,1378491599
81596,282,41716,4,1378497305
82006,282,44195,4,1378491892
82099,282,44555,4.5,1378490706
82488,282,45517,4.5,1378498387
82577,282,45720,3,1514068168
83016,282,46976,4.5,1378496631
83181,282,47610,4.5,1378491511
83346,282,48322,1,1378489528
83553,282,48516,4.5,1378498161
83651,282,48738,4.5,1378494443
83770,282,48780,4.5,1378495886
83914,282,49272,4,1378491580
84060,282,49530,4.5,1378494997
84134,282,49822,4,1378489418
84173,282,50068,4.5,1378496011
84295,282,50872,5,1378491514
84571,282,51662,3.5,1378498783
84915,282,52973,4,1514070017
85560,282,54286,4,1514068393
86066,282,55765,4,1378498156
86935,282,58559,5,1378489945
87191,282,59315,3.5,1514068384
88242,282,63082,4,1378491621
89075,282,68157,3.5,1514068432
89485,282,69122,4,1378491506
90458,282,72998,4,1378498809
90543,282,73017,2.5,1378488999
91417,282,79132,4.5,1378495799
91744,282,80463,3.5,1378491678
91878,282,80906,4.5,1378498236
93851,282,91529,4,1514068391
95832,282,103335,3.5,1378490813
96396,282,106782,4.5,1514068354
98804,282,134130,4,1514068388
99211,282,139385,4.5,1514068476
6649,281,252,3,1182999673
10504,281,362,2,1183000010
11904,281,428,3.5,1183000124
19075,281,783,2.5,1182999667
30994,281,1381,3,1183000180
32280,281,1515,1.5,1183000187
38540,281,2023,1,1182999688
42175,281,2329,4,1183000508
46627,281,2694,3,1182999704
48736,281,2858,3.5,1183000542
57765,281,3861,3,1183000278
58029,281,3897,3.5,1183000490
58141,281,3911,3.5,1183000631
60573,281,4214,3,1183000240
66700,281,5377,3.5,1183000447
74541,281,7325,4,1183000271
75874,281,8361,3,1183000211
75972,281,8368,4,1183000002
80566,281,35836,4,1183000177
82829,281,46578,4.5,1183000235
84570,281,51662,4.5,1183000433
104,280,1,4.5,1348435273
565,280,7,4.5,1348532595
1080,280,19,3,1348435266
1405,280,27,4.5,1348531940
1927,280,39,4,1348532012
2471,280,50,4.5,1348434052
3284,280,104,3,1348532384
5841,280,215,4.5,1348534146
5872,280,216,3.5,1348532978
6251,280,231,3,1348532143
7156,280,262,4,1348531999
7409,280,277,3,1347604610
9555,280,344,3,1348435808
9897,280,351,3.5,1348532062
10167,280,356,4,1350195052
10599,280,364,4.5,1348532128
10774,280,367,2.5,1348532155
12308,280,441,4.5,1348533036
13624,280,500,3.5,1348435854
15177,280,575,4,1347604965
15216,280,585,2.5,1347604619
15288,280,586,4,1348532002
16649,280,595,4.5,1348532133
16848,280,597,4,1348531983
19296,280,788,2.5,1348532356
20246,280,902,4,1348435642
20540,280,910,3,1348434929
20805,280,916,4,1348434789
20870,280,919,3.5,1348532290
21824,280,1020,4.5,1348531955
22021,280,1028,4,1348453179
22227,280,1035,5,1348435634
22462,280,1042,4,1348532939
24922,280,1197,3.5,1348532030
25705,280,1207,4,1348434102
26154,280,1213,5,1348434161
27658,280,1247,4,1348434801
28650,280,1270,3.5,1348435815
30947,280,1380,4,1348532004
31287,280,1393,4.5,1348532302
32072,280,1485,2.5,1348532428
32813,280,1569,4,1348435606
33002,280,1580,3.5,1348532045
35054,280,1721,4,1348435240
36407,280,1911,2.5,1347604725
36515,280,1917,3.5,1348532315
36724,280,1923,3.5,1348532025
36936,280,1951,4,1350194963
38003,280,2005,4,1348532817
38873,280,2052,4,1348436426
39729,280,2105,2,1348532828
42425,280,2352,4,1348435338
43151,280,2396,3,1348532248
43831,280,2432,4.5,1347605405
43882,280,2447,3.5,1348533503
44234,280,2485,3.5,1348435130
44808,280,2541,4,1348532990
45312,280,2572,4,1347605102
45418,280,2581,3,1347604698
46390,280,2683,2.5,1348532234
46626,280,2694,4,1348532891
46899,280,2706,3,1348532278
47294,280,2718,4,1347604921
47423,280,2724,3,1348532965
47751,280,2762,4.5,1348435839
48850,280,2859,5,1348434668
51753,280,3114,4,1348532299
51861,280,3146,2,1347604901
52336,280,3176,4.5,1348532654
52548,280,3210,4,1348531278
52807,280,3253,2.5,1348532687
54800,280,3489,4,1348533065
55486,280,3565,3.5,1348533264
55834,280,3617,2.5,1348533183
57022,280,3753,4.5,1348532674
57089,280,3755,4.5,1348531944
58028,280,3897,5,1348531294
58193,280,3916,5,1348533171
58335,280,3948,4.5,1348532538
58861,280,3988,3,1348433918
59475,280,4018,3,1348533955
59699,280,4025,3.5,1348532972
59962,280,4039,4,1348436494
60839,280,4232,1.5,1347604876
60930,280,4239,5,1348534229
61000,280,4246,5,1348435317
61406,280,4306,4.5,1348532168
61526,280,4308,2.5,1348435313
61576,280,4310,4,1348435309
62275,280,4447,3.5,1347605351
62973,280,4649,4,1348533539
63578,280,4816,4,1348435298
63920,280,4878,3.5,1348532459
63986,280,4880,5,1347604992
64250,280,4896,4,1348532498
64541,280,4963,4.5,1348532327
64686,280,4973,4,1348434081
65440,280,5025,2.5,1347605012
65634,280,5066,3.5,1347605461
65727,280,5103,5,1348435042
66357,280,5299,3,1348533288
68614,280,5816,4,1348532668
69324,280,5970,4.5,1347605422
69425,280,5989,4.5,1348532480
69881,280,6155,3.5,1347605358
70092,280,6218,3,1348452905
70874,280,6377,4.5,1348533614
71419,280,6539,3.5,1348435219
72485,280,6863,3.5,1348533052
72999,280,6942,5,1348435293
73041,280,6944,4,1348533299
73776,280,7147,4,1348532787
74302,280,7255,3,1348533391
74577,280,7346,5,1347605324
75099,280,7445,4.5,1348531145
75143,280,7451,5,1347605314
75359,280,7669,4.5,1348532036
75702,280,8228,3,1348434814
75764,280,8341,4.5,1348436476
75971,280,8368,4,1348532750
76097,280,8376,3.5,1348533524
76578,280,8638,4.5,1348534032
76622,280,8641,4,1348456029
77390,280,8937,4.5,1348533492
77610,280,8961,3.5,1348532436
77719,280,8969,5,1348453771
79252,280,31685,3,1348533373
79711,280,33166,4.5,1348436135
79937,280,33672,4.5,1348435030
80301,280,34162,4,1348433972
80565,280,35836,3.5,1348532957
81279,280,40629,5,1348534235
81338,280,40815,4,1348533074
81495,280,41566,3.5,1348532066
81587,280,41573,4.5,1348533977
82374,280,45447,4,1348531901
82576,280,45720,3.5,1348533917
82627,280,45722,3.5,1348533018
83552,280,48516,5,1348436408
84011,280,49286,3.5,1348533342
84059,280,49530,4.5,1348434995
84199,280,50442,4,1348435014
84333,280,50912,4,1348534106
84569,280,51662,3.5,1348532859
84617,280,51705,4,1348531858
84692,280,52245,2.5,1348533588
84914,280,52973,5,1347605175
85627,280,54503,4.5,1347605247
85774,280,55052,4.5,1348534650
85864,280,55247,4.5,1351484667
86383,280,56367,4,1347605286
86577,280,56949,3,1348533936
86934,280,58559,4.5,1348532588
87035,280,58803,4.5,1348533325
87264,280,59369,4,1348531916
87540,280,60069,4,1348532866
87685,280,60293,4,1347605268
87870,280,61024,4.5,1348433977
88070,280,62155,4.5,1348531337
88241,280,63082,4.5,1348531781
88415,280,63992,4,1348533877
88499,280,64614,4,1348453276
88601,280,64957,3.5,1348531805
88718,280,65230,3.5,1348533281
88751,280,65585,3.5,1348533417
88914,280,67087,4,1348433958
88945,280,67255,4.5,1351485471
89004,280,67788,3.5,1348533907
89031,280,68135,4.5,1347605336
89484,280,69122,4,1348433982
89701,280,69757,4,1348531761
89963,280,70984,2,1348435158
90179,280,71619,4,1348435145
90200,280,71823,3.5,1348436209
90331,280,72407,4,1348533858
90367,280,72641,5,1348533202
90590,280,73266,3,1347605299
91286,280,78772,4,1348533851
91416,280,79132,4,1348533076
91743,280,80463,3.5,1351485490
91807,280,80549,5,1347605305
92123,280,81845,4,1348434844
92794,280,86817,4,1348533431
92803,280,86833,5,1348453903
92856,280,86882,5,1352680789
93249,280,88405,3.5,1348533356
93319,280,88810,4.5,1350193811
93692,280,91077,4.5,1351486130
93702,280,91079,4,1348436198
93718,280,91104,4,1348533814
93785,280,91500,5,1351483660
94138,280,92535,4,1350193914
94229,280,93510,4,1348533329
94354,280,94677,1.5,1348533568
94439,280,94959,5,1352681062
94867,280,96821,5,1348624761
103,279,1,3,1506394495
2470,279,50,3.5,1506394189
3283,279,104,3.5,1506395518
3492,279,110,4,1506394381
6970,279,260,5,1506394310
8006,279,296,5,1506394205
8795,279,318,4.5,1506394183
10166,279,356,3,1506394494
11196,279,377,3.5,1506395289
13191,279,480,4,1506395201
14665,279,541,5,1506394347
15554,279,588,2,1506395337
15752,279,589,4,1506394357
16355,279,593,4,1506394242
17039,279,608,2,1506394168
17472,279,648,4,1506395353
18928,279,780,4,1506394166
19920,279,858,4,1506394191
21122,279,924,4,1506394394
22326,279,1036,5,1506394402
23693,279,1101,4,1506395346
24069,279,1136,5,1506394324
24747,279,1196,5,1506394237
25094,279,1198,4,1506394231
25314,279,1200,4.5,1506394355
25786,279,1208,3.5,1506394410
25964,279,1210,4.5,1506394308
26153,279,1213,3.5,1506394210
26289,279,1214,5,1506394349
26801,279,1222,4,1506394405
27347,279,1240,4,1506394361
27657,279,1247,3.5,1506395330
28014,279,1258,5,1506394412
28649,279,1270,3.5,1506394363
29389,279,1291,4.5,1506394354
30524,279,1370,3,1506395216
32582,279,1544,4,1506394668
33441,279,1608,4,1506394615
34379,279,1676,3,1506394790
35292,279,1732,4,1506394332
38674,279,2028,4,1506394173
39917,279,2115,4,1506394809
41503,279,2288,5,1506394396
42174,279,2329,3.5,1506395609
43261,279,2403,4,1506394440
44427,279,2502,4,1506395827
45145,279,2571,4.5,1506394161
47175,279,2716,3.5,1506394879
48080,279,2791,3.5,1506394500
48245,279,2797,2,1506395410
48735,279,2858,3.5,1506394165
49392,279,2918,2.5,1506394489
49923,279,2959,3.5,1506394163
55119,279,3527,5,1506394514
55595,279,3578,3.5,1506394425
57021,279,3753,3,1506395360
59781,279,4027,5,1506394368
60621,279,4223,2.5,1506395441
60722,279,4226,3,1506394550
63577,279,4816,4,1506395821
64072,279,4886,3,1506395435
65037,279,4993,4,1506394312
65882,279,5152,3,1506395428
66762,279,5378,1,1506395946
66981,279,5418,3.5,1506394417
68886,279,5903,3,1506395742
69094,279,5952,5,1506394321
71879,279,6664,3,1506394562
72676,279,6874,3,1506394526
73711,279,7143,4,1506395399
73933,279,7153,4,1506394319
74988,279,7438,2,1506395304
76096,279,8376,5,1506395911
76769,279,8665,3,1506395316
77216,279,8874,3.5,1506394366
77473,279,8950,3.5,1506395156
79796,279,33493,3,1506395402
80064,279,33794,4,1506394446
81015,279,38061,4,1506394376
81928,279,44191,4,1506394708
83180,279,47610,3,1506395250
83551,279,48516,4,1506394599
83694,279,48774,4.5,1506394710
83769,279,48780,4.5,1506394546
83913,279,49272,3.5,1506395708
84427,279,51255,4,1506394315
84657,279,51935,3,1506395921
85559,279,54286,3,1506394571
85626,279,54503,2.5,1506394527
86001,279,55363,5,1506395302
86128,279,55820,3.5,1506394665
86514,279,56782,4.5,1506395146
86614,279,57368,3,1506394267
86697,279,57669,4,1506394602
86933,279,58559,4,1506394218
87190,279,59315,2.5,1506394597
87869,279,61024,3.5,1506394279
87903,279,61132,4.5,1506394261
